κατάβρωμα N3M-NSN--- κατάβρωμα
τὸ RA--NSN--- ὁ
αἷμά N3M-NSN--- αἷμα
σου RP--GS---- σύ
ἔσται VF--FMI3S- εἰμί
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
τῆς RA--GSF--- ὁ
γῆς N1--GSF--- γῆ
σου RP--GS---- σύ
οὐ D--------- οὐ
μὴ D--------- μή
γένηταί VB--AMS3S- γίγνομαι
σου RP--GS---- σύ
μνεία N1A-NSF--- μνεία
διότι C--------- διότι
ἐγὼ RP--NS---- ἐγώ
κύριος N2--NSM--- κύριος
λελάληκα VX--XAI1S- λαλέω

Ezek 22:1
καὶ C--------- καί
ἐγένετο VBI-AMI3S- γίγνομαι
λόγος N2--NSM--- λόγος
κυρίου N2--GSM--- κύριος
πρός P--------- πρός
με RP--AS---- ἐγώ
λέγων V1--PAPNSM λέγω

Ezek 22:2
καὶ C--------- καί
σύ RP--NS---- σύ
υἱὲ N2--VSM--- υἱός
ἀνθρώπου N2--GSM--- ἄνθρωπος
εἰ C--------- εἰ
κρινεῖς VF2-FAI2S- κρίνω
τὴν RA--ASF--- ὁ
πόλιν N3I-ASF--- πόλις
τῶν RA--GPN--- ὁ
αἱμάτων N3M-GPN--- αἷμα
καὶ C--------- καί
παράδειξον VA--AAD2S- δεικνύω παρα
αὐτῇ RD--DSF--- αὐτός
πάσας A1S-APF--- πᾶς
τὰς RA--APF--- ὁ
ἀνομίας N1A-APF--- ἀνομία
αὐτῆς RD--GSF--- αὐτός

Ezek 22:3
καὶ C--------- καί
ἐρεῖς VF2-FAI2S- εἶπον
τάδε RD--APN--- ὅδε
λέγει V1--PAI3S- λέγω
κύριος N2--NSM--- κύριος
κύριος N2--NSM--- κύριος
ὦ I--------- ὦ
πόλις N3I-NSF--- πόλις
ἐκχέουσα V2--PAPNSF χέω ἐκ
αἵματα N3M-APN--- αἷμα
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῆς RD--GSF--- αὐτός
τοῦ RA--GSN--- ὁ
ἐλθεῖν VB--AAN--- ἔρχομαι
καιρὸν N2--ASM--- καιρός
αὐτῆς RD--GSF--- αὐτός
καὶ C--------- καί
ποιοῦσα V2--PAPNSF ποιέω
ἐνθυμήματα N3M-APN--- ἐνθύμημα
καθ' P--------- κατά
αὑτῆς RD--GSF--- ἑαυτοῦ
τοῦ RA--GSN--- ὁ
μιαίνειν V1--PAN--- μιαίνω
αὐτήν RD--ASF--- αὐτός

Ezek 22:4
ἐν P--------- ἐν
τοῖς RA--DPN--- ὁ
αἵμασιν N3M-DPN--- αἷμα
αὐτῶν RD--GPM--- αὐτός
οἷς RR--DPN--- ὅς
ἐξέχεας VAI-AAI2S- χέω ἐκ
παραπέπτωκας VX--XAI2S- πίπτω παρα
καὶ C--------- καί
ἐν P--------- ἐν
τοῖς RA--DPN--- ὁ
ἐνθυμήμασίν N3M-DPN--- ἐνθύμημα
σου RP--GS---- σύ
οἷς RR--DPN--- ὅς
ἐποίεις V2I-IAI2S- ποιέω
ἐμιαίνου V1I-IMI2S- μιαίνω
καὶ C--------- καί
ἤγγισας VAI-AAI2S- ἐγγίζω
τὰς RA--APF--- ὁ
ἡμέρας N1A-APF--- ἡμέρα
σου RP--GS---- σύ
καὶ C--------- καί
ἤγαγες VBI-AAI2S- ἄγω
καιρὸν N2--ASM--- καιρός
ἐτῶν N3E-GPN--- ἔτος
σου RP--GS---- σύ
διὰ P--------- διά
τοῦτο RD--ASN--- οὗτος
δέδωκά VX--XAI1S- δίδωμι
σε RP--AS---- σύ
εἰς P--------- εἰς
ὄνειδος N3E-ASN--- ὄνειδος
τοῖς RA--DPN--- ὁ
ἔθνεσιν N3E-DPN--- ἔθνος
καὶ C--------- καί
εἰς P--------- εἰς
ἐμπαιγμὸν N2--ASM--- ἐμπαιγμός
πάσαις A1S-DPF--- πᾶς
ταῖς RA--DPF--- ὁ
χώραις N1A-DPF--- χώρα

Ezek 22:5
ταῖς RA--DPF--- ὁ
ἐγγιζούσαις V1--PAPDPF ἐγγίζω
πρὸς P--------- πρός
σὲ RP--AS---- σύ
καὶ C--------- καί
ταῖς RA--DPF--- ὁ
μακρὰν D--------- μακράν
ἀπεχούσαις V1--PAPDPF ἔχω ἀπο
ἀπὸ P--------- ἀπό
σοῦ RP--GS---- σύ
καὶ C--------- καί
ἐμπαίξονται VF--FMI3P- παίζω ἐν
ἐν P--------- ἐν
σοί RP--DS---- σύ
ἀκάθαρτος A1B-NSF--- ἀκάθαρτος
ἡ RA--NSF--- ὁ
ὀνομαστὴ A1--NSF--- ὀνομαστός
καὶ C--------- καί
πολλὴ A1--NSF--- πολύς
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
ἀνομίαις N1A-DPF--- ἀνομία

Ezek 22:6
ἰδοὺ I--------- ἰδού
οἱ RA--NPM--- ὁ
ἀφηγούμενοι V2--PMPNPM ἡγέομαι ἀπο
οἴκου N2--GSM--- οἶκος
Ισραηλ N---GSM--- Ἰσραήλ
ἕκαστος A1--NSM--- ἕκαστος
πρὸς P--------- πρός
τοὺς RA--APM--- ὁ
συγγενεῖς A3H-APM--- συγγενής
αὐτοῦ RD--GSM--- αὐτός
συνανεφύροντο V1I-IMI3P- φύρω συν ἀνα
ἐν P--------- ἐν
σοί RP--DS---- σύ
ὅπως C--------- ὅπως
ἐκχέωσιν V2--PAS3P- χέω ἐκ
αἷμα N3M-ASN--- αἷμα

Ezek 22:7
πατέρα N3--ASM--- πατήρ
καὶ C--------- καί
μητέρα N3--ASF--- μήτηρ
ἐκακολόγουν V2I-IAI3P- κακαλογέω
ἐν P--------- ἐν
σοὶ RP--DS---- σύ
καὶ C--------- καί
πρὸς P--------- πρός
τὸν RA--ASM--- ὁ
προσήλυτον N2--ASM--- προσήλυτος
ἀνεστρέφοντο V1I-IMI3P- στρέφω ἀνα
ἐν P--------- ἐν
ἀδικίαις N1A-DPF--- ἀδικία
ἐν P--------- ἐν
σοί RP--DS---- σύ
ὀρφανὸν A1--ASM--- ὀρφανός
καὶ C--------- καί
χήραν N1A-ASF--- χήρα
κατεδυνάστευον V1I-IAI3P- δυναστεύω κατα
ἐν P--------- ἐν
σοί RP--DS---- σύ

Ezek 22:8
καὶ C--------- καί
τὰ RA--APN--- ὁ
ἅγιά A1A-APN--- ἅγιος
μου RP--GS---- ἐγώ
ἐξουδένουν V2I-IAI3P- οὐδενέω ἐκ
καὶ C--------- καί
τὰ RA--APN--- ὁ
σάββατά N2N-APN--- σάββατον
μου RP--GS---- ἐγώ
ἐβεβήλουν V4I-IAI3P- βεβηλόω
ἐν P--------- ἐν
σοί RP--DS---- σύ

Ezek 22:9
ἄνδρες N3--NPM--- ἀνήρ
λῃσταὶ N1M-NPM--- λῃστής
ἐν P--------- ἐν
σοί RP--DS---- σύ
ὅπως C--------- ὅπως
ἐκχέωσιν V2--PAS3P- χέω ἐκ
ἐν P--------- ἐν
σοὶ RP--DS---- σύ
αἷμα N3M-ASN--- αἷμα
καὶ C--------- καί
ἐπὶ P--------- ἐπί
τῶν RA--GPN--- ὁ
ὀρέων N3E-GPN--- ὄρος
ἤσθοσαν VAI-AAI3P- ἐσθίω
ἐν P--------- ἐν
σοί RP--DS---- σύ
ἀνόσια A1A-APN--- ἀνόσιος
ἐποίουν V2I-IAI3P- ποιέω
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
σου RP--GS---- σύ

Ezek 22:10
αἰσχύνην N1--ASF--- αἰσχύνη
πατρὸς N3--GSM--- πατήρ
ἀπεκάλυψαν VAI-AAI3P- καλύπτω ἀπο
ἐν P--------- ἐν
σοὶ RP--DS---- σύ
καὶ C--------- καί
ἐν P--------- ἐν
ἀκαθαρσίαις N1A-DPF--- ἀκαθαρσία
ἀποκαθημένην V5--PMPASF ἧμαι ἀπο κατα
ἐταπείνουν V4I-IAI3P- ταπεινόω
ἐν P--------- ἐν
σοί RP--DS---- σύ

Ezek 22:11
ἕκαστος A1--NSM--- ἕκαστος
τὴν RA--ASF--- ὁ
γυναῖκα N3K-ASF--- γυνή
τοῦ RA--GSM--- ὁ
πλησίον D--------- πλησίον
αὐτοῦ RD--GSM--- αὐτός
ἠνομοῦσαν VAI-AAI3P- ἀνομέω
καὶ C--------- καί
ἕκαστος A1--NSM--- ἕκαστος
τὴν RA--ASF--- ὁ
νύμφην N1--ASF--- νύμφη
αὐτοῦ RD--GSM--- αὐτός
ἐμίαινεν V1I-IAI3S- μιαίνω
ἐν P--------- ἐν
ἀσεβείᾳ N1A-DSF--- ἀσέβεια
καὶ C--------- καί
ἕκαστος A1--NSM--- ἕκαστος
τὴν RA--ASF--- ὁ
ἀδελφὴν N1--ASF--- ἀδελφή
αὐτοῦ RD--GSM--- αὐτός
θυγατέρα N3--ASF--- θυγάτηρ
τοῦ RA--GSM--- ὁ
πατρὸς N3--GSM--- πατήρ
αὐτοῦ RD--GSM--- αὐτός
ἐταπείνουν V4I-IAI3P- ταπεινόω
ἐν P--------- ἐν
σοί RP--DS---- σύ

Ezek 22:12
δῶρα N2N-APN--- δῶρον
ἐλαμβάνοσαν VAI-AAI3P- λαμβάνω
ἐν P--------- ἐν
σοί RP--DS---- σύ
ὅπως C--------- ὅπως
ἐκχέωσιν V2--PAS3P- χέω ἐκ
αἷμα N3M-ASN--- αἷμα
τόκον N2--ASM--- τόκος
καὶ C--------- καί
πλεονασμὸν N2--ASM--- πλεονασμός
ἐλαμβάνοσαν VAI-AAI3P- λαμβάνω
ἐν P--------- ἐν
σοί RP--DS---- σύ
καὶ C--------- καί
συνετελέσω VAI-AMI2S- τελέω συν
συντέλειαν N1A-ASF--- συντέλεια
κακίας N1A-GSF--- κακία
σου RP--GS---- σύ
τὴν RA--ASF--- ὁ
ἐν P--------- ἐν
καταδυναστείᾳ N1--DSF--- καταδυναστεία
ἐμοῦ RP--GS---- ἐγώ
δὲ X--------- δέ
ἐπελάθου VBI-AMI2S- λανθάνω ἐπι
λέγει V1--PAI3S- λέγω
κύριος N2--NSM--- κύριος

Ezek 22:13
ἐὰν C--------- ἐάν
δὲ X--------- δέ
πατάξω VF--FAI1S- πατάσσω
χεῖρά N3--ASF--- χείρ
μου RP--GS---- ἐγώ
πρὸς P--------- πρός
χεῖρά N3--ASF--- χείρ
μου RP--GS---- ἐγώ
ἐφ' P--------- ἐπί
οἷς RR--DPM--- ὅς
συντετέλεσαι VM--XMI2S- τελέω συν
οἷς RR--DPM--- ὅς
ἐποίησας VAI-AAI2S- ποιέω
καὶ C--------- καί
ἐπὶ P--------- ἐπί
τοῖς RA--DPN--- ὁ
αἵμασίν N3M-DPN--- αἷμα
σου RP--GS---- σύ
τοῖς RA--DPN--- ὁ
γεγενημένοις VM--XMPDPN γίγνομαι
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
σου RP--GS---- σύ

Ezek 22:14
εἰ C--------- εἰ
ὑποστήσεται VF--FMI3S- ἵστημι ὑπο
ἡ RA--NSF--- ὁ
καρδία N1A-NSF--- καρδία
σου RP--GS---- σύ
εἰ C--------- εἰ
κρατήσουσιν VF--FAI3P- κρατέω
αἱ RA--NPF--- ὁ
χεῖρές N3--NPF--- χείρ
σου RP--GS---- σύ
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
ἡμέραις N1A-DPF--- ἡμέρα
αἷς RR--DPF--- ὅς
ἐγὼ RP--NS---- ἐγώ
ποιῶ V2--PAI1S- ποιέω
ἐν P--------- ἐν
σοί RP--DS---- σύ
ἐγὼ RP--NS---- ἐγώ
κύριος N2--NSM--- κύριος
λελάληκα VX--XAI1S- λαλέω
καὶ C--------- καί
ποιήσω VF--FAI1S- ποιέω

Ezek 22:15
καὶ C--------- καί
διασκορπιῶ VF2-FAI1S- σκορπίζω δια
σε RP--AS---- σύ
ἐν P--------- ἐν
τοῖς RA--DPN--- ὁ
ἔθνεσιν N3E-DPN--- ἔθνος
καὶ C--------- καί
διασπερῶ VF2-FAI1S- σπείρω δια
σε RP--AS---- σύ
ἐν P--------- ἐν
ταῖς RA--DPF--- ὁ
χώραις N1A-DPF--- χώρα
καὶ C--------- καί
ἐκλείψει VF--FAI3S- λείπω ἐκ
ἡ RA--NSF--- ὁ
ἀκαθαρσία N1A-NSF--- ἀκαθαρσία
σου RP--GS---- σύ
ἐκ P--------- ἐκ
σοῦ RP--GS---- σύ

Ezek 22:16
καὶ C--------- καί
κατακληρονομήσω VF--FAI1S- κληρονομέω κατα
ἐν P--------- ἐν
σοὶ RP--DS---- σύ
κατ' P--------- κατά
ὀφθαλμοὺς N2--APM--- ὀφθαλμός
τῶν RA--GPN--- ὁ
ἐθνῶν N3E-GPN--- ἔθνος
καὶ C--------- καί
γνώσεσθε VF--FMI2P- γιγνώσκω
διότι C--------- διότι
ἐγὼ RP--NS---- ἐγώ
κύριος N2--NSM--- κύριος

Ezek 22:17
καὶ C--------- καί
ἐγένετο VBI-AMI3S- γίγνομαι
λόγος N2--NSM--- λόγος
κυρίου N2--GSM--- κύριος
πρός P--------- πρός
με RP--AS---- ἐγώ
λέγων V1--PAPNSM λέγω

Ezek 22:18
υἱὲ N2--VSM--- υἱός
ἀνθρώπου N2--GSM--- ἄνθρωπος
ἰδοὺ I--------- ἰδού
γεγόνασί VX--XAI3P- γίγνομαι
μοι RP--DS---- ἐγώ
ὁ RA--NSM--- ὁ
οἶκος N2--NSM--- οἶκος
Ισραηλ N---GSM--- Ἰσραήλ
ἀναμεμειγμένοι VK--XMPNPM μίγνυμι ἀνα
πάντες A3--NPM--- πᾶς
χαλκῷ A1C-DSM--- χαλκοῦς
καὶ C--------- καί
σιδήρῳ N2--DSM--- σίδηρος
καὶ C--------- καί
κασσιτέρῳ N2--DSM--- κασσίτερος
καὶ C--------- καί
μολίβῳ N2--DSM--- μόλιβος
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
ἀργυρίου N2N-GSN--- ἀργύριον
ἀναμεμειγμένος VK--XMPNSM μίγνυμι ἀνα
ἐστίν V9--PAI3S- εἰμί

Ezek 22:19
διὰ P--------- διά
τοῦτο RD--ASN--- οὗτος
εἰπόν VB--AAD2S- εἶπον
τάδε RD--APN--- ὅδε
λέγει V1--PAI3S- λέγω
κύριος N2--NSM--- κύριος
ἀνθ' P--------- ἀντί
ὧν RR--GPM--- ὅς
ἐγένεσθε VBI-AMI2P- γίγνομαι
πάντες A3--NPM--- πᾶς
εἰς P--------- εἰς
σύγκρασιν N3I-ASF--- σύγκρασις
μίαν A1A-ASF--- εἷς
διὰ P--------- διά
τοῦτο RD--ASN--- οὗτος
ἐγὼ RP--NS---- ἐγώ
εἰσδέχομαι V1--PMI1S- δέχομαι εἰς
ὑμᾶς RP--AP---- σύ
εἰς P--------- εἰς
μέσον A1--ASM--- μέσος
Ιερουσαλημ N---GSF--- Ἰερουσαλήμ

Ezek 22:20
καθὼς D--------- καθώς
εἰσδέχεται V1--PMI3S- δέχομαι εἰς
ἄργυρος N2--NSM--- ἄργυρος
καὶ C--------- καί
χαλκὸς N2--NSM--- χαλκός
καὶ C--------- καί
σίδηρος N2--NSM--- σίδηρος
καὶ C--------- καί
κασσίτερος N2--NSM--- κασσίτερος
καὶ C--------- καί
μόλιβος N2--NSM--- μόλιβος
εἰς P--------- εἰς
μέσον A1--ASM--- μέσος
καμίνου N2--GSF--- κάμινος
τοῦ RA--GSN--- ὁ
ἐκφυσῆσαι VA--AAN--- φυσάω ἐκ
εἰς P--------- εἰς
αὐτὸ RD--ASN--- αὐτός
πῦρ N3--ASN--- πῦρ
τοῦ RA--GSN--- ὁ
χωνευθῆναι VC--APN--- χωνεύω
οὕτως D--------- οὕτως
εἰσδέξομαι VF--FMI1S- δέχομαι εἰς
ὑμᾶς RP--AP---- σύ
ἐν P--------- ἐν
ὀργῇ N1--DSF--- ὀργή
μου RP--GS---- ἐγώ
καὶ C--------- καί
συνάξω VF--FAI1S- ἄγω συν
καὶ C--------- καί
χωνεύσω VF--FAI1S- χωνεύω
ὑμᾶς RP--AP---- σύ

Ezek 22:21
καὶ C--------- καί
ἐκφυσήσω VF--FAI1S- φυσάω ἐκ
ἐφ' P--------- ἐπί
ὑμᾶς RP--AP---- σύ
ἐν P--------- ἐν
πυρὶ N3--DSN--- πῦρ
ὀργῆς N1--GSF--- ὀργή
μου RP--GS---- ἐγώ
καὶ C--------- καί
χωνευθήσεσθε VC--FPI2P- χωνεύω
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῆς RD--GSF--- αὐτός

Ezek 22:22
ὃν RR--ASM--- ὅς
τρόπον N2--ASM--- τρόπος
χωνεύεται V1--PMI3S- χωνεύω
ἀργύριον N2N-ASN--- ἀργύριον
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
καμίνου N2--GSF--- κάμινος
οὕτως D--------- οὕτως
χωνευθήσεσθε VC--FPI2P- χωνεύω
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῆς RD--GSF--- αὐτός
καὶ C--------- καί
ἐπιγνώσεσθε VF--FMI2P- γιγνώσκω ἐπι
διότι C--------- διότι
ἐγὼ RP--NS---- ἐγώ
κύριος N2--NSM--- κύριος
ἐξέχεα VAI-AAI1S- χέω ἐκ
τὸν RA--ASM--- ὁ
θυμόν N2--ASM--- θυμός
μου RP--GS---- ἐγώ
ἐφ' P--------- ἐπί
ὑμᾶς RP--AP---- σύ

Ezek 22:23
καὶ C--------- καί
ἐγένετο VBI-AMI3S- γίγνομαι
λόγος N2--NSM--- λόγος
κυρίου N2--GSM--- κύριος
πρός P--------- πρός
με RP--AS---- ἐγώ
λέγων V1--PAPNSM λέγω

Ezek 22:24
υἱὲ N2--VSM--- υἱός
ἀνθρώπου N2--GSM--- ἄνθρωπος
εἰπὸν VB--AAD2S- εἶπον
αὐτῇ RD--DSF--- αὐτός
σὺ RP--NS---- σύ
εἶ V9--PAI2S- εἰμί
γῆ N1--NSF--- γῆ
ἡ RA--NSF--- ὁ
οὐ D--------- οὐ
βρεχομένη V1--PMPNSF βρέχω
οὐδὲ C--------- οὐδέ
ὑετὸς N2--NSM--- ὑετός
ἐγένετο VBI-AMI3S- γίγνομαι
ἐπὶ P--------- ἐπί
σὲ RP--AS---- σύ
ἐν P--------- ἐν
ἡμέρᾳ N1A-DSF--- ἡμέρα
ὀργῆς N1--GSF--- ὀργή

Ezek 22:25
ἧς RR--GSF--- ὅς
οἱ RA--NPM--- ὁ
ἀφηγούμενοι V2--PMPNPM ἡγέομαι ἀπο
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῆς RD--GSF--- αὐτός
ὡς C--------- ὡς
λέοντες N3--NPM--- λέων
ὠρυόμενοι V1--PMPNPM ὠρύομαι
ἁρπάζοντες V1--PAPNPM ἁρπάζω
ἁρπάγματα N3M-APN--- ἅρπαγμα
ψυχὰς N1--APF--- ψυχή
κατεσθίοντες V1--PAPNPM ἐσθίω κατα
ἐν P--------- ἐν
δυναστείᾳ N1A-DSF--- δυναστεία
τιμὰς N1--APF--- τιμή
λαμβάνοντες V1--PAPNPM λαμβάνω
ἐν P--------- ἐν
ἀδικίᾳ N1A-DSF--- ἀδικία
καὶ C--------- καί
αἱ RA--NPF--- ὁ
χῆραί N1A-NPF--- χήρα
σου RP--GS---- σύ
ἐπληθύνθησαν VCI-API3P- πληθύνω
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
σου RP--GS---- σύ

Ezek 22:26
καὶ C--------- καί
οἱ RA--NPM--- ὁ
ἱερεῖς N3V-NPM--- ἱερεύς
αὐτῆς RD--GSF--- αὐτός
ἠθέτησαν VAI-AAI3P- ἀθετέω
νόμον N2--ASM--- νόμος
μου RP--GS---- ἐγώ
καὶ C--------- καί
ἐβεβήλουν V4I-IAI3P- βεβηλόω
τὰ RA--APN--- ὁ
ἅγιά A1A-APN--- ἅγιος
μου RP--GS---- ἐγώ
ἀνὰ P--------- ἀνά
μέσον A1--ASM--- μέσος
ἁγίου A1A-GSM--- ἅγιος
καὶ C--------- καί
βεβήλου A1B-GSN--- βέβηλος
οὐ D--------- οὐ
διέστελλον V1I-IAI3P- στέλλω δια
καὶ C--------- καί
ἀνὰ P--------- ἀνά
μέσον A1--ASM--- μέσος
ἀκαθάρτου A1B-GSM--- ἀκάθαρτος
καὶ C--------- καί
τοῦ RA--GSM--- ὁ
καθαροῦ A1A-GSM--- καθαρός
οὐ D--------- οὐ
διέστελλον V1I-IAI3P- στέλλω δια
καὶ C--------- καί
ἀπὸ P--------- ἀπό
τῶν RA--GPN--- ὁ
σαββάτων N2N-GPN--- σάββατον
μου RP--GS---- ἐγώ
παρεκάλυπτον V1I-IAI3P- καλύπτω παρα
τοὺς RA--APM--- ὁ
ὀφθαλμοὺς N2--APM--- ὀφθαλμός
αὐτῶν RD--GPM--- αὐτός
καὶ C--------- καί
ἐβεβηλούμην V4I-IMI1S- βεβηλόω
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῶν RD--GPM--- αὐτός

Ezek 22:27
οἱ RA--NPM--- ὁ
ἄρχοντες N3--NPM--- ἄρχων
αὐτῆς RD--GSF--- αὐτός
ἐν P--------- ἐν
μέσῳ A1--DSM--- μέσος
αὐτῆς RD--GSF--- αὐτός
ὡς C--------- ὡς
λύκοι N2--NPM--- λύκος
ἁρπάζοντες V1--PAPNPM ἁρπάζω
ἁρπάγματα N3M-APN--- ἅρπαγμα
τοῦ RA--GSN--- ὁ
ἐκχέαι VA--AAN--- χέω ἐκ
αἷμα N3M-ASN--- αἷμα
ὅπως C--------- ὅπως
πλεονεξίᾳ N1A-DSF--- πλεονεξία
πλεονεκτῶσιν V2--PAS3P- πλεονεκτέω

Ezek 22:28
καὶ C--------- καί
οἱ RA--NPM--- ὁ
προφῆται N1M-NPM--- προφήτης
αὐτῆς RD--GSF--- αὐτός
ἀλείφοντες V1--PAPNPM ἀλείφω
αὐτοὺς RD--APM--- αὐτός
πεσοῦνται VF2-FMI3P- πίπτω
ὁρῶντες V3--PAPNPM ὁράω
μάταια A1A-APN--- μάταιος
μαντευόμενοι V1--PMPNPM μαντεύομαι
ψευδῆ A3H-APN--- ψευδής
λέγοντες V1--PAPNPM λέγω
τάδε RD--APN--- ὅδε
λέγει V1--PAI3S- λέγω
κύριος N2--NSM--- κύριος
καὶ C--------- καί
κύριος N2--NSM--- κύριος
οὐ D--------- οὐ
λελάληκεν VX--XAI3S- λαλέω

Ezek 22:29
λαὸν N2--ASM--- λαός
τῆς RA--GSF--- ὁ
γῆς N1--GSF--- γῆ
ἐκπιεζοῦντες V1--PAPNPM πιέζω ἐκ
ἀδικίᾳ N1A-DSF--- ἀδικία
καὶ C--------- καί
διαρπάζοντες V1--PAPNPM ἁρπάζω δια
ἁρπάγματα N3M-APN--- ἅρπαγμα
πτωχὸν N2--ASM--- πτωχός
καὶ C--------- καί
πένητα N3T-ASM--- πένης
καταδυναστεύοντες V1--PAPNPM δυναστεύω κατα
καὶ C--------- καί
πρὸς P--------- πρός
τὸν RA--ASM--- ὁ
προσήλυτον N2--ASM--- προσήλυτος
οὐκ D--------- οὐ
ἀναστρεφόμενοι V1--PMPNPM στρέφω ἀνα
μετὰ P--------- μετά
κρίματος N3M-GSN--- κρίμα

Ezek 22:30
καὶ C--------- καί
ἐζήτουν V2I-IAI3P- ζητέω
ἐξ P--------- ἐκ
αὐτῶν RD--GPM--- αὐτός
ἄνδρα N3--ASM--- ἀνήρ
ἀναστρεφόμενον V1--PMPASM στρέφω ἀνα
ὀρθῶς D--------- ὀρθῶς
καὶ C--------- καί
ἑστῶτα VXI-XAPASM ἵστημι
πρὸ P--------- πρό
προσώπου N2N-GSN--- πρόσωπον
μου RP--GS---- ἐγώ
ὁλοσχερῶς D--------- ὁλοσχερῶς
ἐν P--------- ἐν
καιρῷ N2--DSM--- καιρός
τῆς RA--GSF--- ὁ
γῆς N1--GSF--- γῆ
τοῦ RA--GSN--- ὁ
μὴ D--------- μή
εἰς P--------- εἰς
τέλος N3E-ASN--- τέλος
ἐξαλεῖψαι VA--AAN--- ἀλείφω ἐκ
αὐτήν RD--ASF--- αὐτός
καὶ C--------- καί
οὐχ D--------- οὐ
εὗρον VB--AAI3P- εὑρίσκω

Ezek 22:31
καὶ C--------- καί
ἐξέχεα VAI-AAI1S- χέω ἐκ
ἐπ' P--------- ἐπί
αὐτὴν RD--ASF--- αὐτός
θυμόν N2--ASM--- θυμός
μου RP--GS---- ἐγώ
ἐν P--------- ἐν
πυρὶ N3--DSN--- πῦρ
ὀργῆς N1--GSF--- ὀργή
μου RP--GS---- ἐγώ
τοῦ RA--GSN--- ὁ
συντελέσαι VA--AAN--- τελέω συν
τὰς RA--APF--- ὁ
ὁδοὺς N2--APF--- ὁδός
αὐτῶν RD--GPM--- αὐτός
εἰς P--------- εἰς
κεφαλὰς N1--APF--- κεφαλή
αὐτῶν RD--GPM--- αὐτός
δέδωκα VX--XAI1S- δίδωμι
λέγει V1--PAI3S- λέγω
κύριος N2--NSM--- κύριος
κύριος N2--NSM--- κύριος

Ezek 23:1
καὶ C--------- καί
ἐγένετο VBI-AMI3S- γίγνομαι
λόγος N2--NSM--- λόγος
κυρίου N2--GSM--- κύριος
πρός P--------- πρός
με RP--AS---- ἐγώ
λέγων V1--PAPNSM λέγω

Ezek 23:2
υἱὲ N2--VSM--- υἱός
ἀνθρώπου N2--GSM--- ἄνθρωπος
δύο M--------- δύο
γυναῖκες N3K-NPF--- γυνή
ἦσαν V9--IAI3P- εἰμί
θυγατέρες N3--NPF--- θυγάτηρ
μητρὸς N3--GSF--- μήτηρ
μιᾶς A1A-GSF--- εἷς

Ezek 23:3
καὶ C--------- καί
ἐξεπόρνευσαν VAI-AAI3P- πορνεύω ἐκ
ἐν P--------- ἐν
Αἰγύπτῳ N2--DSF--- Αἴγυπτος
ἐν P--------- ἐν
τῇ RA--DSF--- ὁ
νεότητι N3T-DSF--- νεότης
αὐτῶν RD--GPM--- αὐτός
ἐκεῖ D--------- ἐκεῖ
ἔπεσον VBI-AAI3P- πίπτω
οἱ RA--NPM--- ὁ
μαστοὶ N2--NPM--- μαστός
αὐτῶν RD--GPM--- αὐτός
ἐκεῖ D--------- ἐκεῖ
διεπαρθενεύθησαν VCI-API3P- παρθενεύω δια

Ezek 23:4
καὶ C--------- καί
τὰ RA--NPN--- ὁ
ὀνόματα N3M-NPN--- ὄνομα
αὐτῶν RD--GPM--- αὐτός
ἦν V9--IAI3S- εἰμί
Οολα N---NSF--- Οολα
ἡ RA--NSF--- ὁ
πρεσβυτέρα A1A-NSFC-- πρεσβύτερος
καὶ C--------- καί
Οολιβα N---NSF--- Οολιβα
ἡ RA--NSF--- ὁ
ἀδελφὴ N1--NSF--- ἀδελφή
αὐτῆς RD--GSF--- αὐτός
καὶ C--------- καί
ἐγένοντό VBI-AMI3P- γίγνομαι
μοι RP--DS---- ἐγώ
καὶ C--------- καί
ἔτεκον VBI-AAI3P- τίκτω
υἱοὺς N2--APM--- υἱός
καὶ C--------- καί
θυγατέρας N3--APF--- θυγάτηρ
καὶ C--------- καί
τὰ RA--NPN--- ὁ
ὀνόματα N3M-NPN--- ὄνομα
αὐτῶν RD--GPM--- αὐτός
Σαμάρεια N1A-NSF--- Σαμαρεία
ἡ RA--NSF--- ὁ
Οολα N---NSF--- Οολα
καὶ C--------- καί
Ιερουσαλημ N---NSF--- Ἰερουσαλήμ
ἡ RA--NSF--- ὁ
Οολιβα N---NSF--- Οολιβα

Ezek 23:5
καὶ C--------- καί
ἐξεπόρνευσεν VAI-AAI3S- πορνεύω ἐκ
ἡ RA--NSF--- ὁ
Οολα N---NSF--- Οολα
